ENSEMBL,ENTREZID,SYMBOL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000163697,323,APBB2,amyloid beta precursor protein binding family B member 2,-0.737518457530322,4.22665177161651,-2.59663690733829,0.0212861054544754,0.0941669274220619,-3.73891408506784
ENSG00000169679,699,BUB1,BUB1 mitotic checkpoint serine/threonine kinase,-0.734894682015838,5.64914787871816,-5.73789711300429,5.39317538983459e-05,0.00198097843191532,1.90457372562405
ENSG00000067064,3422,IDI1,isopentenyl-diphosphate delta isomerase 1,-0.734403059473983,6.78872984467723,-4.10119283213998,0.00110703242731192,0.0140622445155761,-1.31925477363703
ENSG00000124788,6310,ATXN1,ataxin 1,-0.734097465786207,3.15390203214132,-2.71855234937048,0.016793010308629,0.0811712503676988,-3.29950048202261
ENSG00000136378,11173,ADAMTS7,ADAM metallopeptidase with thrombospondin type 1 motif 7,-0.733989217338727,3.6174248154266,-3.27082778931851,0.00565917006663557,0.0397968239531176,-2.35709239999988
ENSG00000114166,8850,KAT2B,lysine acetyltransferase 2B,-0.733608832834236,4.19647297185303,-3.23397867580258,0.00608713457216012,0.0418095743049922,-2.57252884337012
ENSG00000148468,221061,FAM171A1,family with sequence similarity 171 member A1,-0.732339709699548,5.94934940509273,-4.30164764717144,0.000751875519208899,0.0109620187588097,-0.797954442196973
ENSG00000157456,9133,CCNB2,cyclin B2,-0.732050192814435,4.66787206108561,-4.13876073203901,0.00102931809589457,0.0134177480164107,-0.897766910786595
ENSG00000187630,317749,DHRS4L2,dehydrogenase/reductase 4 like 2,-0.73136437003251,3.17853879751889,-2.70203076709907,0.0173430065147125,0.0827139840431055,-3.32474993289437
ENSG00000063761,57143,ADCK1,aarF domain containing kinase 1,-0.731363894752318,4.61692647356606,-3.11224949283003,0.00774370480155321,0.0494977527798327,-2.85223463130222
ENSG00000104823,1891,ECH1,enoyl-CoA hydratase 1,-0.731158993846242,8.41323256295897,-5.40105820198029,9.76695639564782e-05,0.00284795970849586,0.981070262997433
ENSG00000274180,256302,NATD1,N-acetyltransferase domain containing 1,-0.73102636529698,4.47973076957111,-2.99346780673079,0.0097900450657861,0.0573918510833033,-3.04938904821853
ENSG00000132376,51763,INPP5K,inositol polyphosphate-5-phosphatase K,-0.73077214718077,4.64880001958157,-2.96883554918987,0.0102770979608484,0.0591850730781002,-3.11993697212789
ENSG00000108582,1362,CPD,carboxypeptidase D,-0.73031868534305,6.95430249025284,-4.11891160183696,0.00106965695705168,0.0137875447101985,-1.31894771047958
ENSG00000197565,1288,COL4A6,collagen type IV alpha 6 chain,-0.730204782337943,5.53169476381421,-4.68695710344117,0.000361613235941599,0.0067023142868486,-0.0301820119314558
ENSG00000181274,23401,FRAT2,FRAT regulator of WNT signaling pathway 2,-0.729233446948887,4.87505726391299,-3.49154969326719,0.00365753637940523,0.0302295100553097,-2.16677376154756
ENSG00000185000,8694,DGAT1,diacylglycerol O-acyltransferase 1,-0.729211754060259,6.03973090681965,-4.27205549509364,0.000795874473484887,0.0113692236151206,-0.894843162692078
ENSG00000189077,83862,TMEM120A,transmembrane protein 120A,-0.729123525798678,5.62512783880997,-4.67573187902823,0.000369319996988296,0.00681382717555638,-0.0517832133039766
ENSG00000172269,1798,DPAGT1,dolichyl-phosphate N-acetylglucosaminephosphotransferase 1,-0.728721921921844,5.87298223167804,-5.42067642938371,9.43089237652236e-05,0.00281096376287288,1.30186604286064
ENSG00000160801,5745,PTH1R,parathyroid hormone 1 receptor,-0.727001372515753,5.62947911520053,-4.60663049357964,0.000420652188769425,0.00741674551285531,-0.195800887389987
ENSG00000244694,442213,PTCHD4,patched domain containing 4,-0.7269545440237,4.10229505260869,-3.9621480450761,0.00145079444448099,0.0167339487963204,-1.13831348487307
ENSG00000088367,2036,EPB41L1,erythrocyte membrane protein band 4.1 like 1,-0.726761762684681,3.73272824985252,-3.63462434707799,0.0027579221511342,0.0252396588086965,-1.69174668644167
ENSG00000189266,55629,PNRC2,proline rich nuclear receptor coactivator 2,-0.726570326084678,5.97499708946394,-4.63777857515311,0.000396657925129935,0.00713055634639934,-0.159975536057297
ENSG00000180611,151963,MB21D2,Mab-21 domain containing 2,-0.726495069206253,3.50064549916597,-3.14150622996576,0.00730862306476645,0.0475016311645945,-2.61253437391268
ENSG00000127863,55504,TNFRSF19,TNF receptor superfamily member 19,-0.725928029905948,6.17876246889099,-4.93012056708713,0.000229868762654759,0.00496202650308967,0.337247021561636
ENSG00000152518,678,ZFP36L2,ZFP36 ring finger protein like 2,-0.722983270683519,5.28307366344029,-4.75472524331261,0.000318487120803691,0.006113815265428,0.18271875284779
ENSG00000142089,10410,IFITM3,interferon induced transmembrane protein 3,-0.722693228162853,7.7499915329379,-4.43632220009374,0.000581074470658255,0.00926787916851075,-0.767901382483578
ENSG00000111665,83461,CDCA3,cell division cycle associated 3,-0.722485876427103,4.03365935533878,-2.97591580350528,0.0101347019697615,0.0586162371816373,-2.99189998721449
ENSG00000167034,4824,NKX3-1,NK3 homeobox 1,-0.722243467858052,4.2510837479907,-3.47227062836476,0.00379954677650672,0.0312112540861798,-2.11999727889972
ENSG00000112742,7272,TTK,TTK protein kinase,-0.721281259647668,3.87071058500456,-3.36251510164671,0.00472037980781914,0.0356850090956792,-2.23584940359227
ENSG00000154358,84033,OBSCN,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF",-0.720918198984914,5.01733746898272,-3.08319365049781,0.00820124056622448,0.0511767067463899,-3.03284582018526
ENSG00000137804,51203,NUSAP1,nucleolar and spindle associated protein 1,-0.720026736976045,5.09177369633943,-2.82447980242862,0.0136498327596095,0.0709325018526275,-3.51615028263981
ENSG00000104774,4125,MAN2B1,mannosidase alpha class 2B member 1,-0.718928226669054,3.95507891459073,-3.09777814014452,0.00796832412119946,0.050230346541963,-2.73459657282407
ENSG00000111885,4121,MAN1A1,mannosidase alpha class 1A member 1,-0.718683412361582,5.78899408812052,-4.05713148642524,0.00120587558423987,0.014811905243935,-1.24060926748244
ENSG00000245958,645513,SEPTIN7P14,septin 7 pseudogene 14,-0.717161308981825,5.53694334148632,-4.17792330977243,0.00095423526025989,0.0127690815236421,-1.00568797355913
ENSG00000175662,146691,TOM1L2,target of myb1 like 2 membrane trafficking protein,-0.717042446682492,5.39822152328334,-4.06485256373203,0.0011879242254447,0.0147097419136563,-1.17813934137805
ENSG00000180340,2535,FZD2,frizzled class receptor 2,-0.716508578241226,5.12864962586181,-4.5345594235647,0.000482088952146639,0.00814851609367354,-0.196011747011383
ENSG00000128294,8459,TPST2,tyrosylprotein sulfotransferase 2,-0.716306686596388,5.20042071502162,-3.73304564437714,0.00227227285199275,0.0222873477727391,-1.76431908410361
ENSG00000198826,9824,ARHGAP11A,Rho GTPase activating protein 11A,-0.716236573253686,3.80821162138307,-2.95266866935771,0.0106096815292986,0.0604526906925586,-2.98910439853556
ENSG00000102796,79758,DHRS12,dehydrogenase/reductase 12,-0.7155244476786,3.16049997990484,-2.90267077924122,0.0117067912125562,0.0645153821949652,-2.94655238157279
ENSG00000171867,5621,PRNP,prion protein,-0.71502328630556,7.43165561297356,-5.72624730946025,5.50365808162258e-05,0.0020033066944958,1.65682285412084
ENSG00000160285,4047,LSS,lanosterol synthase,-0.713907712489173,6.51391482191457,-5.88592560924067,4.17494331461352e-05,0.00168724212902614,2.0446259833221
ENSG00000196544,54785,BORCS6,BLOC-1 related complex subunit 6,-0.713723407396297,4.16771194172611,-4.23613203135418,0.000852859817756866,0.0118657157561083,-0.62736345050585
ENSG00000114054,5096,PCCB,propionyl-CoA carboxylase subunit beta,-0.713522399163647,7.20633040385493,-6.40626311989567,1.73887018217574e-05,0.00098039446460083,2.87102105942494
ENSG00000163913,55764,IFT122,intraflagellar transport 122,-0.713091714096663,4.18619272302609,-3.65546139178052,0.00264700837355421,0.0246310891221124,-1.71900555292746
ENSG00000175198,5095,PCCA,propionyl-CoA carboxylase subunit alpha,-0.712848669664697,5.81109597680973,-5.3966285356767,9.84455085407077e-05,0.00286024112652056,1.27658481786875
ENSG00000173917,3212,HOXB2,homeobox B2,-0.712730075408732,4.63260033483938,-4.49794713627362,0.000516773641159802,0.00854664098841211,-0.194163863467723
ENSG00000156650,23522,KAT6B,lysine acetyltransferase 6B,-0.712719981863736,5.23664783255229,-3.87481251205095,0.0017207057320235,0.0187602298369702,-1.52011045404116
ENSG00000149948,8091,HMGA2,high mobility group AT-hook 2,-0.712272502982779,2.96904506243313,-2.63799966864284,0.0196447111751119,0.0894075550941799,-3.42700584458952
ENSG00000175054,545,ATR,ATR serine/threonine kinase,-0.71181772245148,3.98745219620017,-2.96149178594881,0.0104268789532384,0.0598252007464461,-2.9794382636353
ENSG00000163376,84541,KBTBD8,kelch repeat and BTB domain containing 8,-0.71032782530744,4.92006127070115,-3.22217181038849,0.00623097962548765,0.0425559281918629,-2.73916655283268
ENSG00000151553,57700,FHIP2A,FHF complex subunit HOOK interacting protein 2A,-0.709722902958931,5.60641396534216,-3.62754707378805,0.00279665399041162,0.0254717462050959,-2.06951136781981
ENSG00000090530,55214,P3H2,prolyl 3-hydroxylase 2,-0.709692761226814,6.66898926057351,-6.762341730692,9.75652023188333e-06,0.000721669214399627,3.52719471679449
ENSG00000166145,6692,SPINT1,"serine peptidase inhibitor, Kunitz type 1",-0.709612752299305,5.04534182871881,-2.67856272240765,0.0181544587718285,0.085099025492946,-3.73756956380785
ENSG00000085741,7481,WNT11,Wnt family member 11,-0.7088273259608,7.54710415671886,-4.16409568695493,0.000980083078626508,0.0129782819456727,-1.29898294741459
ENSG00000100994,5834,PYGB,glycogen phosphorylase B,-0.708748065027377,8.6846478223333,-5.69772844413905,5.78422601456933e-05,0.0020635098337374,1.49488589030194
ENSG00000197043,309,ANXA6,annexin A6,-0.708154274426251,8.30774979922334,-5.07190787379002,0.000177106482598876,0.0041997676939807,0.369112040734841
ENSG00000166912,54893,MTMR10,myotubularin related protein 10,-0.707590618658008,3.38181147463143,-3.09203177306288,0.00805930044457672,0.0505558064163864,-2.67712099609402
ENSG00000170234,114825,PWWP2A,PWWP domain containing 2A,-0.706071837492324,4.67060352712443,-3.95951936332224,0.00145825228293789,0.0167839529353129,-1.23894772392469
ENSG00000167220,84064,HDHD2,haloacid dehalogenase like hydrolase domain containing 2,-0.705866015010244,5.75373371279651,-4.85485103066891,0.000264270447955531,0.00536601626679549,0.283113717334401
ENSG00000185339,6948,TCN2,transcobalamin 2,-0.705762417520542,4.18883434208687,-2.57203430575542,0.0223244503928855,0.0971610695236919,-3.79646557057603
ENSG00000183087,2621,GAS6,growth arrest specific 6,-0.705589573750721,7.56899747138585,-4.80433233928962,0.000290316941295712,0.00575105734446358,-0.0619091876336251
ENSG00000139219,1280,COL2A1,collagen type II alpha 1 chain,-0.705349781867781,8.37513989685327,-3.9893672866887,0.00137582035273713,0.016131280285065,-1.73916613306226
ENSG00000131459,9945,GFPT2,glutamine-fructose-6-phosphate transaminase 2,-0.705239812092914,6.18207389896586,-4.76320487967935,0.000313478456528301,0.00607552898019093,0.0417005830668398
ENSG00000166387,8495,PPFIBP2,PPFIA binding protein 2,-0.705171447060404,3.77599547739393,-2.76687341653365,0.0152801383024339,0.076329687152028,-3.33610352676969
ENSG00000166016,25841,ABTB2,ankyrin repeat and BTB domain containing 2,-0.705106219600076,5.26520284789409,-3.79118223895001,0.00202710476860924,0.0207800790806255,-1.69347449878498
ENSG00000163931,7086,TKT,transketolase,-0.70375086489551,7.27206833553126,-5.60374947532649,6.81944538661158e-05,0.00226972417866587,1.4782354062548
ENSG00000124120,79183,TTPAL,alpha tocopherol transfer protein like,-0.703324416441427,4.75275312842781,-3.87949336465394,0.00170501856683283,0.0186910100820433,-1.40940553318458
ENSG00000182054,3418,IDH2,isocitrate dehydrogenase (NADP(+)) 2,-0.703258942081165,9.2273298443036,-4.25430815272024,0.00082352175720182,0.0116216126165187,-1.27988936591369
ENSG00000167552,7846,TUBA1A,tubulin alpha 1a,-0.703138829325864,9.18313995451545,-5.13040839607436,0.000159161975489899,0.00389451723031051,0.408842400398477
ENSG00000126458,6237,RRAS,RAS related,-0.702869010273381,4.53919236968478,-3.13482505320222,0.00740578862552893,0.0479399203479141,-2.76985475758225
ENSG00000196150,58500,ZNF250,zinc finger protein 250,-0.702862479087926,3.66510531919923,-3.15154755940257,0.00716496929824161,0.046813261723722,-2.5904112753842
ENSG00000162430,57190,SELENON,selenoprotein N,-0.702670542190452,5.25478838188078,-4.42610660707956,0.000592504942534828,0.00935532979732475,-0.48210600166571
ENSG00000125249,5911,RAP2A,"RAP2A, member of RAS oncogene family",-0.702621117432539,4.83359793107639,-3.96076661041395,0.0014547088529323,0.0167551302651026,-1.2612941131297
ENSG00000134698,192670,AGO4,argonaute RISC component 4,-0.702433443970615,4.52818010702839,-2.59695980438007,0.0212727927109071,0.0941657756348687,-3.81750076105382
ENSG00000109762,83891,SNX25,sorting nexin 25,-0.70237391062445,4.48775899684701,-2.59507416784629,0.0213506495508811,0.094331594700428,-3.79606652085861
ENSG00000119685,23093,TTLL5,tubulin tyrosine ligase like 5,-0.702059183272771,5.15984333125805,-3.45987560291886,0.0038937672447821,0.0317106044556118,-2.32052028230984
ENSG00000143815,3930,LBR,lamin B receptor,-0.701589303625798,6.00817944723368,-5.14724830931443,0.000154354803770367,0.00381275191900811,0.780068694066516
ENSG00000070214,23446,SLC44A1,solute carrier family 44 member 1,-0.700681559406361,5.40196880677461,-3.57715016175981,0.00308883584066567,0.0270692814840946,-2.09239776980985
ENSG00000171105,3643,INSR,insulin receptor,-0.700070199218487,3.7683444676376,-3.05702612049677,0.00863618703989688,0.0528094486228052,-2.77797339389658
ENSG00000166347,1528,CYB5A,cytochrome b5 type A,-0.699513258278893,6.4572314525993,-5.88293999156575,4.19643242858482e-05,0.00169168682277326,2.04868906750644
ENSG00000092096,51310,SLC22A17,solute carrier family 22 member 17,-0.699275009630383,4.55402108248841,-3.2754656648903,0.00560748071414578,0.0395745635950378,-2.5585227868699
ENSG00000139263,121227,LRIG3,leucine rich repeats and immunoglobulin like domains 3,-0.698215748163149,4.06802502802241,-2.77460893113081,0.0150506315172146,0.0756048078551667,-3.34125161599593
ENSG00000136895,84253,GARNL3,GTPase activating Rap/RanGAP domain like 3,-0.697209825953462,3.02039186395714,-2.59121427261599,0.0215108815847406,0.094774667895261,-3.51135274132295
ENSG00000135083,79616,CCNJL,cyclin J like,-0.69716081162369,4.78465619205013,-4.21161636080411,0.000894137745544687,0.0122289831610756,-0.774991141460113
ENSG00000135709,9764,KIAA0513,KIAA0513,-0.696551096829075,3.96017772519059,-2.93996915313444,0.010878356151873,0.0614408031344839,-3.03433301024124
ENSG00000196867,140612,ZFP28,ZFP28 zinc finger protein,-0.696502702350652,3.54413798935488,-2.59097887143238,0.021520691041237,0.0947886214258254,-3.61858464841212
ENSG00000162434,3716,JAK1,Janus kinase 1,-0.695668968836135,6.4176848494167,-4.4029248232583,0.000619310178589735,0.00961152707387822,-0.685408929010895
ENSG00000198912,339448,C1orf174,chromosome 1 open reading frame 174,-0.694142758281768,4.56010017983805,-3.51147651462323,0.00351636829137602,0.0293789837815742,-2.05037686824847
ENSG00000136811,4957,ODF2,outer dense fiber of sperm tails 2,-0.693231593318163,5.04790641329312,-3.74105924857109,0.00223676705798577,0.0221004098100616,-1.70798445061767
ENSG00000184611,90134,KCNH7,potassium voltage-gated channel subfamily H member 7,-0.692250302494232,4.52682650137819,-3.29580428258502,0.0053863221386571,0.038526090971927,-2.52084638612201
ENSG00000137802,23005,MAPKBP1,mitogen-activated protein kinase binding protein 1,-0.692245863491156,4.39674563323271,-3.21076611213917,0.0063731560246946,0.0431794709656305,-2.65866203156552
ENSG00000135299,22881,ANKRD6,ankyrin repeat domain 6,-0.691243395184282,4.21634756525263,-3.76213016892153,0.0021460700835952,0.0215158815264177,-1.60909022068157
ENSG00000148090,549,AUH,AU RNA binding methylglutaconyl-CoA hydratase,-0.691180947991469,5.04847458746693,-4.56726023070518,0.000453140353483963,0.00780650448710352,-0.149323364827718
ENSG00000101986,215,ABCD1,ATP binding cassette subfamily D member 1,-0.690537211881262,4.29363963273009,-3.34648332035321,0.00487247527232233,0.036273621314034,-2.32573247712689
ENSG00000178814,26873,OPLAH,"5-oxoprolinase, ATP-hydrolysing",-0.687041770446652,4.86033433031131,-3.32212688498128,0.00511299839272459,0.0373707618800162,-2.54684444009557
ENSG00000025772,10953,TOMM34,translocase of outer mitochondrial membrane 34,-0.686350423161906,7.6419127053663,-5.85089780091171,4.43448390777264e-05,0.00176558155587244,1.86806772578137
ENSG00000187257,222194,RSBN1L,round spermatid basic protein 1 like,-0.685379706593578,3.89407283040822,-2.92225328938985,0.011264386633032,0.0628550271195051,-3.06897469684824
